t,S,I,R,scenario,beta,c,gamma,replication,seed
28.665116301183147,648,51,301,gamma_scan,0.05,10.0,0.35,2,1902
28.670406223517595,648,50,302,gamma_scan,0.05,10.0,0.35,2,1902
28.670936322845144,648,49,303,gamma_scan,0.05,10.0,0.35,2,1902
28.689366612159255,647,50,303,gamma_scan,0.05,10.0,0.35,2,1902
28.713295138399225,647,49,304,gamma_scan,0.05,10.0,0.35,2,1902
28.82279799929909,647,48,305,gamma_scan,0.05,10.0,0.35,2,1902
28.943872451212997,646,49,305,gamma_scan,0.05,10.0,0.35,2,1902
28.953304764616234,646,48,306,gamma_scan,0.05,10.0,0.35,2,1902
28.96287035370356,646,47,307,gamma_scan,0.05,10.0,0.35,2,1902
28.968693705686917,646,46,308,gamma_scan,0.05,10.0,0.35,2,1902
28.97709854772432,645,47,308,gamma_scan,0.05,10.0,0.35,2,1902
28.988266884520282,645,46,309,gamma_scan,0.05,10.0,0.35,2,1902
29.01781447446426,644,47,309,gamma_scan,0.05,10.0,0.35,2,1902
29.05013219406679,643,48,309,gamma_scan,0.05,10.0,0.35,2,1902
29.119219173151237,643,47,310,gamma_scan,0.05,10.0,0.35,2,1902
29.146230924631677,642,48,310,gamma_scan,0.05,10.0,0.35,2,1902
29.19206688732612,642,47,311,gamma_scan,0.05,10.0,0.35,2,1902
29.203729827819394,642,46,312,gamma_scan,0.05,10.0,0.35,2,1902
29.21030808338107,641,47,312,gamma_scan,0.05,10.0,0.35,2,1902
29.22676215657032,640,48,312,gamma_scan,0.05,10.0,0.35,2,1902
29.302764519984112,640,47,313,gamma_scan,0.05,10.0,0.35,2,1902
29.31697263924924,640,46,314,gamma_scan,0.05,10.0,0.35,2,1902
29.46551228463156,639,47,314,gamma_scan,0.05,10.0,0.35,2,1902
29.569475973604703,638,48,314,gamma_scan,0.05,10.0,0.35,2,1902
29.5982663533438,638,47,315,gamma_scan,0.05,10.0,0.35,2,1902
29.609675951219472,637,48,315,gamma_scan,0.05,10.0,0.35,2,1902
29.659708239376297,637,47,316,gamma_scan,0.05,10.0,0.35,2,1902
29.71315744511791,637,46,317,gamma_scan,0.05,10.0,0.35,2,1902
29.713311559208808,637,45,318,gamma_scan,0.05,10.0,0.35,2,1902
29.835816972151513,636,46,318,gamma_scan,0.05,10.0,0.35,2,1902
29.92421082188284,635,47,318,gamma_scan,0.05,10.0,0.35,2,1902
29.96650823687486,634,48,318,gamma_scan,0.05,10.0,0.35,2,1902
29.988581586645353,634,47,319,gamma_scan,0.05,10.0,0.35,2,1902
30.024830245299775,634,46,320,gamma_scan,0.05,10.0,0.35,2,1902
30.033480559157866,633,47,320,gamma_scan,0.05,10.0,0.35,2,1902
30.039423604000614,632,48,320,gamma_scan,0.05,10.0,0.35,2,1902
30.05403960296927,631,49,320,gamma_scan,0.05,10.0,0.35,2,1902
30.11365665838127,630,50,320,gamma_scan,0.05,10.0,0.35,2,1902
30.189436298031772,630,49,321,gamma_scan,0.05,10.0,0.35,2,1902
30.19607100190506,630,48,322,gamma_scan,0.05,10.0,0.35,2,1902
30.196237287916546,629,49,322,gamma_scan,0.05,10.0,0.35,2,1902
30.23530431319091,628,50,322,gamma_scan,0.05,10.0,0.35,2,1902
30.2438369017396,628,49,323,gamma_scan,0.05,10.0,0.35,2,1902
30.25547348505468,627,50,323,gamma_scan,0.05,10.0,0.35,2,1902
30.268817037161774,626,51,323,gamma_scan,0.05,10.0,0.35,2,1902
30.289772377383617,625,52,323,gamma_scan,0.05,10.0,0.35,2,1902
30.29363134963114,625,51,324,gamma_scan,0.05,10.0,0.35,2,1902
30.316460290930166,624,52,324,gamma_scan,0.05,10.0,0.35,2,1902
30.342830857036425,624,51,325,gamma_scan,0.05,10.0,0.35,2,1902
30.35980703465559,624,50,326,gamma_scan,0.05,10.0,0.35,2,1902
30.414008147103267,623,51,326,gamma_scan,0.05,10.0,0.35,2,1902
30.445818123220157,623,50,327,gamma_scan,0.05,10.0,0.35,2,1902
30.525585557642533,623,49,328,gamma_scan,0.05,10.0,0.35,2,1902
30.558206454230124,623,48,329,gamma_scan,0.05,10.0,0.35,2,1902
30.562705960971424,622,49,329,gamma_scan,0.05,10.0,0.35,2,1902
30.599887425721025,622,48,330,gamma_scan,0.05,10.0,0.35,2,1902
30.605986430062462,621,49,330,gamma_scan,0.05,10.0,0.35,2,1902
30.631367886995317,621,48,331,gamma_scan,0.05,10.0,0.35,2,1902
30.671202241288654,620,49,331,gamma_scan,0.05,10.0,0.35,2,1902
30.67929832341178,620,48,332,gamma_scan,0.05,10.0,0.35,2,1902
30.761948437628433,620,47,333,gamma_scan,0.05,10.0,0.35,2,1902
30.76510826726988,620,46,334,gamma_scan,0.05,10.0,0.35,2,1902
30.811041168408508,619,47,334,gamma_scan,0.05,10.0,0.35,2,1902
30.831874117893516,618,48,334,gamma_scan,0.05,10.0,0.35,2,1902
30.89111569229526,618,47,335,gamma_scan,0.05,10.0,0.35,2,1902
30.916063803504773,617,48,335,gamma_scan,0.05,10.0,0.35,2,1902
30.958477794295085,617,47,336,gamma_scan,0.05,10.0,0.35,2,1902
30.964221347205427,617,46,337,gamma_scan,0.05,10.0,0.35,2,1902
30.96979815579454,616,47,337,gamma_scan,0.05,10.0,0.35,2,1902
30.980281238017575,616,46,338,gamma_scan,0.05,10.0,0.35,2,1902
30.985517389730713,616,45,339,gamma_scan,0.05,10.0,0.35,2,1902
30.999912911461507,615,46,339,gamma_scan,0.05,10.0,0.35,2,1902
31.0060850643927,615,45,340,gamma_scan,0.05,10.0,0.35,2,1902
31.029122016395576,615,44,341,gamma_scan,0.05,10.0,0.35,2,1902
31.052087759513697,614,45,341,gamma_scan,0.05,10.0,0.35,2,1902
31.137044311897142,614,44,342,gamma_scan,0.05,10.0,0.35,2,1902
31.14039171617051,613,45,342,gamma_scan,0.05,10.0,0.35,2,1902
31.15782800732694,613,44,343,gamma_scan,0.05,10.0,0.35,2,1902
31.182131200893693,612,45,343,gamma_scan,0.05,10.0,0.35,2,1902
31.218245741790902,611,46,343,gamma_scan,0.05,10.0,0.35,2,1902
31.219831369056077,611,45,344,gamma_scan,0.05,10.0,0.35,2,1902
31.260110034363166,610,46,344,gamma_scan,0.05,10.0,0.35,2,1902
31.34373568773185,610,45,345,gamma_scan,0.05,10.0,0.35,2,1902
31.399970424861227,610,44,346,gamma_scan,0.05,10.0,0.35,2,1902
31.423251501743973,610,43,347,gamma_scan,0.05,10.0,0.35,2,1902
31.42818505394626,609,44,347,gamma_scan,0.05,10.0,0.35,2,1902
31.474876138521417,609,43,348,gamma_scan,0.05,10.0,0.35,2,1902
31.487727535758594,608,44,348,gamma_scan,0.05,10.0,0.35,2,1902
31.497236255993858,608,43,349,gamma_scan,0.05,10.0,0.35,2,1902
31.521292099240668,607,44,349,gamma_scan,0.05,10.0,0.35,2,1902
31.53613372287028,607,43,350,gamma_scan,0.05,10.0,0.35,2,1902
31.539337367805377,607,42,351,gamma_scan,0.05,10.0,0.35,2,1902
31.56621884218881,607,41,352,gamma_scan,0.05,10.0,0.35,2,1902
31.570464109651194,606,42,352,gamma_scan,0.05,10.0,0.35,2,1902
31.65125407823383,606,41,353,gamma_scan,0.05,10.0,0.35,2,1902
31.68446890906131,605,42,353,gamma_scan,0.05,10.0,0.35,2,1902
31.755817925746843,604,43,353,gamma_scan,0.05,10.0,0.35,2,1902
31.758914624151902,604,42,354,gamma_scan,0.05,10.0,0.35,2,1902
31.763715140511312,603,43,354,gamma_scan,0.05,10.0,0.35,2,1902
31.873168444288893,603,42,355,gamma_scan,0.05,10.0,0.35,2,1902
31.877243199888824,602,43,355,gamma_scan,0.05,10.0,0.35,2,1902
31.903090004504563,602,42,356,gamma_scan,0.05,10.0,0.35,2,1902
31.91329761918947,601,43,356,gamma_scan,0.05,10.0,0.35,2,1902
31.984363185691038,601,42,357,gamma_scan,0.05,10.0,0.35,2,1902
32.01113611846705,601,41,358,gamma_scan,0.05,10.0,0.35,2,1902
32.058148865317,601,40,359,gamma_scan,0.05,10.0,0.35,2,1902
32.07665153102524,600,41,359,gamma_scan,0.05,10.0,0.35,2,1902
32.084243789647225,600,40,360,gamma_scan,0.05,10.0,0.35,2,1902
32.0889855373827,600,39,361,gamma_scan,0.05,10.0,0.35,2,1902
32.12638078839327,600,38,362,gamma_scan,0.05,10.0,0.35,2,1902
32.12911218352127,600,37,363,gamma_scan,0.05,10.0,0.35,2,1902
32.16323822896528,600,36,364,gamma_scan,0.05,10.0,0.35,2,1902
32.29802435309555,600,35,365,gamma_scan,0.05,10.0,0.35,2,1902
32.35051253355557,599,36,365,gamma_scan,0.05,10.0,0.35,2,1902
32.361472676108185,599,35,366,gamma_scan,0.05,10.0,0.35,2,1902
32.368011579219235,598,36,366,gamma_scan,0.05,10.0,0.35,2,1902
32.39928269361498,597,37,366,gamma_scan,0.05,10.0,0.35,2,1902
32.41845991477909,597,36,367,gamma_scan,0.05,10.0,0.35,2,1902
32.44107931937581,597,35,368,gamma_scan,0.05,10.0,0.35,2,1902
32.563462497736424,597,34,369,gamma_scan,0.05,10.0,0.35,2,1902
32.62845438539436,597,33,370,gamma_scan,0.05,10.0,0.35,2,1902
32.723165881754035,596,34,370,gamma_scan,0.05,10.0,0.35,2,1902
32.771585700089645,596,33,371,gamma_scan,0.05,10.0,0.35,2,1902
32.835054341378935,596,32,372,gamma_scan,0.05,10.0,0.35,2,1902
32.85821462252756,595,33,372,gamma_scan,0.05,10.0,0.35,2,1902
32.9331541755383,594,34,372,gamma_scan,0.05,10.0,0.35,2,1902
32.98242842020387,593,35,372,gamma_scan,0.05,10.0,0.35,2,1902
32.98510218786565,593,34,373,gamma_scan,0.05,10.0,0.35,2,1902
33.01143299723353,592,35,373,gamma_scan,0.05,10.0,0.35,2,1902
33.03196797550211,591,36,373,gamma_scan,0.05,10.0,0.35,2,1902
33.03630055906976,591,35,374,gamma_scan,0.05,10.0,0.35,2,1902
33.09049976797106,590,36,374,gamma_scan,0.05,10.0,0.35,2,1902
33.11213704647745,590,35,375,gamma_scan,0.05,10.0,0.35,2,1902
33.14179139769841,589,36,375,gamma_scan,0.05,10.0,0.35,2,1902
33.157318272740675,589,35,376,gamma_scan,0.05,10.0,0.35,2,1902
33.236553144973456,588,36,376,gamma_scan,0.05,10.0,0.35,2,1902
33.23889697501625,588,35,377,gamma_scan,0.05,10.0,0.35,2,1902
33.24515489543044,588,34,378,gamma_scan,0.05,10.0,0.35,2,1902
33.30550146443616,587,35,378,gamma_scan,0.05,10.0,0.35,2,1902
33.30663441365323,587,34,379,gamma_scan,0.05,10.0,0.35,2,1902
33.34558003379948,586,35,379,gamma_scan,0.05,10.0,0.35,2,1902
33.34721473471591,585,36,379,gamma_scan,0.05,10.0,0.35,2,1902
33.42196182145669,585,35,380,gamma_scan,0.05,10.0,0.35,2,1902
33.423247013968464,585,34,381,gamma_scan,0.05,10.0,0.35,2,1902
33.569736920844065,585,33,382,gamma_scan,0.05,10.0,0.35,2,1902
33.57126656531256,584,34,382,gamma_scan,0.05,10.0,0.35,2,1902
33.68928538247002,583,35,382,gamma_scan,0.05,10.0,0.35,2,1902
33.81106056826112,582,36,382,gamma_scan,0.05,10.0,0.35,2,1902
33.870772411648076,582,35,383,gamma_scan,0.05,10.0,0.35,2,1902
33.896494591538314,582,34,384,gamma_scan,0.05,10.0,0.35,2,1902
33.910084626477186,582,33,385,gamma_scan,0.05,10.0,0.35,2,1902
34.25244859656847,582,32,386,gamma_scan,0.05,10.0,0.35,2,1902
34.26104629851087,582,31,387,gamma_scan,0.05,10.0,0.35,2,1902
34.30386026877143,581,32,387,gamma_scan,0.05,10.0,0.35,2,1902
34.37858678684731,581,31,388,gamma_scan,0.05,10.0,0.35,2,1902
34.38147155383325,580,32,388,gamma_scan,0.05,10.0,0.35,2,1902
34.411271637273344,579,33,388,gamma_scan,0.05,10.0,0.35,2,1902
34.57298647927779,578,34,388,gamma_scan,0.05,10.0,0.35,2,1902
34.75317460469834,578,33,389,gamma_scan,0.05,10.0,0.35,2,1902
34.76364217212953,577,34,389,gamma_scan,0.05,10.0,0.35,2,1902
34.83228384572363,576,35,389,gamma_scan,0.05,10.0,0.35,2,1902
34.83480758044482,575,36,389,gamma_scan,0.05,10.0,0.35,2,1902
34.93312324417597,575,35,390,gamma_scan,0.05,10.0,0.35,2,1902
34.94069617358266,575,34,391,gamma_scan,0.05,10.0,0.35,2,1902
34.97226566122847,574,35,391,gamma_scan,0.05,10.0,0.35,2,1902
35.03302025452149,574,34,392,gamma_scan,0.05,10.0,0.35,2,1902
35.03490953756686,573,35,392,gamma_scan,0.05,10.0,0.35,2,1902
35.04051094465021,573,34,393,gamma_scan,0.05,10.0,0.35,2,1902
35.068982156281905,573,33,394,gamma_scan,0.05,10.0,0.35,2,1902
35.188544818397915,572,34,394,gamma_scan,0.05,10.0,0.35,2,1902
35.33631603350818,572,33,395,gamma_scan,0.05,10.0,0.35,2,1902
35.45654259091581,571,34,395,gamma_scan,0.05,10.0,0.35,2,1902
35.48855510894881,571,33,396,gamma_scan,0.05,10.0,0.35,2,1902
35.67947256235279,571,32,397,gamma_scan,0.05,10.0,0.35,2,1902
35.73594766806278,570,33,397,gamma_scan,0.05,10.0,0.35,2,1902
35.78001842838717,569,34,397,gamma_scan,0.05,10.0,0.35,2,1902
35.90461684187045,569,33,398,gamma_scan,0.05,10.0,0.35,2,1902
35.9420774646863,568,34,398,gamma_scan,0.05,10.0,0.35,2,1902
35.951665497516274,568,33,399,gamma_scan,0.05,10.0,0.35,2,1902
35.955188582076616,568,32,400,gamma_scan,0.05,10.0,0.35,2,1902
35.98754365353229,567,33,400,gamma_scan,0.05,10.0,0.35,2,1902
36.00020381518136,566,34,400,gamma_scan,0.05,10.0,0.35,2,1902
36.06670969857914,566,33,401,gamma_scan,0.05,10.0,0.35,2,1902
36.0711032371882,566,32,402,gamma_scan,0.05,10.0,0.35,2,1902
36.17879430245541,565,33,402,gamma_scan,0.05,10.0,0.35,2,1902
36.21198902013042,565,32,403,gamma_scan,0.05,10.0,0.35,2,1902
36.26190387174488,565,31,404,gamma_scan,0.05,10.0,0.35,2,1902
36.26272943566438,564,32,404,gamma_scan,0.05,10.0,0.35,2,1902
36.331838630308006,563,33,404,gamma_scan,0.05,10.0,0.35,2,1902
36.383087134655945,563,32,405,gamma_scan,0.05,10.0,0.35,2,1902
36.39490344978687,563,31,406,gamma_scan,0.05,10.0,0.35,2,1902
36.46002021973148,563,30,407,gamma_scan,0.05,10.0,0.35,2,1902
36.49717551796979,563,29,408,gamma_scan,0.05,10.0,0.35,2,1902
36.66629841345696,562,30,408,gamma_scan,0.05,10.0,0.35,2,1902
36.690681891965525,562,29,409,gamma_scan,0.05,10.0,0.35,2,1902
36.76389430484913,562,28,410,gamma_scan,0.05,10.0,0.35,2,1902
36.91624006240129,562,27,411,gamma_scan,0.05,10.0,0.35,2,1902
36.94352121662383,562,26,412,gamma_scan,0.05,10.0,0.35,2,1902
36.97590771310152,561,27,412,gamma_scan,0.05,10.0,0.35,2,1902
36.99467000213012,561,26,413,gamma_scan,0.05,10.0,0.35,2,1902
37.09136409272605,561,25,414,gamma_scan,0.05,10.0,0.35,2,1902
37.18492573043179,561,24,415,gamma_scan,0.05,10.0,0.35,2,1902
37.23234584029523,561,23,416,gamma_scan,0.05,10.0,0.35,2,1902
37.348444376928796,561,22,417,gamma_scan,0.05,10.0,0.35,2,1902
37.60398529989596,560,23,417,gamma_scan,0.05,10.0,0.35,2,1902
37.62134513337548,559,24,417,gamma_scan,0.05,10.0,0.35,2,1902
37.64149634549011,559,23,418,gamma_scan,0.05,10.0,0.35,2,1902
37.69076732211378,558,24,418,gamma_scan,0.05,10.0,0.35,2,1902
37.75289332089521,557,25,418,gamma_scan,0.05,10.0,0.35,2,1902
37.898480376771815,557,24,419,gamma_scan,0.05,10.0,0.35,2,1902
37.93882959724117,557,23,420,gamma_scan,0.05,10.0,0.35,2,1902
38.059164850802766,556,24,420,gamma_scan,0.05,10.0,0.35,2,1902
38.114712631348155,555,25,420,gamma_scan,0.05,10.0,0.35,2,1902
38.16021775794296,554,26,420,gamma_scan,0.05,10.0,0.35,2,1902
38.19013174535049,553,27,420,gamma_scan,0.05,10.0,0.35,2,1902
38.19647085778172,552,28,420,gamma_scan,0.05,10.0,0.35,2,1902
38.21376703239718,552,27,421,gamma_scan,0.05,10.0,0.35,2,1902
38.26708602926488,552,26,422,gamma_scan,0.05,10.0,0.35,2,1902
38.27940100921015,552,25,423,gamma_scan,0.05,10.0,0.35,2,1902
38.32902873892051,552,24,424,gamma_scan,0.05,10.0,0.35,2,1902
38.4220422180603,551,25,424,gamma_scan,0.05,10.0,0.35,2,1902
38.46044912786288,551,24,425,gamma_scan,0.05,10.0,0.35,2,1902
38.51973146402764,551,23,426,gamma_scan,0.05,10.0,0.35,2,1902
38.619690183003655,551,22,427,gamma_scan,0.05,10.0,0.35,2,1902
